ID,p_Action,p_Adventure,p_Animation,p_Biography,p_Comedy,p_Crime,p_Documentary,p_Drama,p_Family,p_Fantasy,p_Film-Noir,p_History,p_Horror,p_Music,p_Musical,p_Mystery,p_News,p_Romance,p_Sci-Fi,p_Short,p_Sport,p_Thriller,p_War,p_Western
97,0.08406688216011511,0.090846229549856,0.027815349483714516,0.02504393721905583,0.20557508992570594,0.10040299972943081,0.018713521884683074,0.382869071667575,0.1008361536944801,0.36758780658320933,0.020136782252347794,0.01844217749236152,0.547275228515367,0.023911007834626016,0.028213660542792666,0.19029347472669594,0.001534109750876625,0.10403936406164702,0.04450248883454147,0.009867163966896676,0.01855808087102899,0.2907656106600308,0.02087905915199916,0.023878906691587785
98,0.12264871610497538,0.07123208247045862,0.02549383376957262,0.05988771259326388,0.6655897696485347,0.22866977983460376,0.040963847134330385,0.5959994105154633,0.07687239759961148,0.08072917797142236,0.023676835018173432,0.026040179692507708,0.03940667195651132,0.041061998968129815,0.034130148089172904,0.04756462495602429,0.001601857207843105,0.2682963908676118,0.048094192083095275,0.01147772952786633,0.05139724357106008,0.13686798339629425,0.02719991479425072,0.025429699790288772
105,0.17985580818058766,0.06934558270594536,0.02749690027286312,0.015345702325774209,0.49996934667714626,0.4015879305414463,0.020526147821746492,0.5373659424910174,0.05317557332471463,0.059848206695697515,0.059172761426826884,0.019370064859578,0.050374547770139305,0.028318267603217727,0.031219544073019037,0.05684386365905583,0.001484270111447085,0.11042708706920627,0.03669615789150088,0.011853773133846581,0.042117145902879245,0.2817451899003718,0.024147424081711492,0.02412112071321667
115,0.11732758544085253,0.0894369119201141,0.024866114175123286,0.03213966004677006,0.4302346998943744,0.09078181054395645,0.025629484920173383,0.5600093269133474,0.06998326956906033,0.10637007027660256,0.019817623807014705,0.015428799761403392,0.21466402764130477,0.043569780189829335,0.03330027053180494,0.10589585497279631,0.001517450999397435,0.3198211837131938,0.0584182445489807,0.009876118585625555,0.023740054832992748,0.17883370324271697,0.02238300488984467,0.021618504574121705
116,0.11353382968928136,0.16935462535875564,0.03241142049186786,0.027452222636247976,0.3376805868558812,0.07501619707334661,0.03676119180293823,0.3950246997604542,0.0650786743050126,0.06687801888394908,0.01590818610879559,0.025708294467236194,0.12095361396930684,0.035967377131337436,0.029125763627650052,0.08550274851061757,0.00155877588611928,0.20903240652795266,0.09217117602584704,0.010113531438031715,0.01933240064439997,0.22060147054357887,0.03199691828007511,0.04552318639729258
117,0.41512019243281334,0.1335609279020055,0.03656202890064473,0.02074982156694036,0.45758998753250274,0.2653388735856477,0.02927851196900761,0.10073269800883264,0.06236986223900625,0.08518857712362315,0.02084861546244552,0.01834952783634942,0.18999938350614914,0.027167475756397365,0.02538954540451527,0.08374334562174787,0.0015405929599299401,0.06140109972477422,0.3582520768036798,0.01153380356302984,0.01703590821622489,0.40031904761115833,0.016897592149966566,0.024910551624515394
125,0.17331546100994472,0.08683485192431539,0.02431816057845678,0.027313766729350257,0.5158188587889679,0.251632230638358,0.03373644896648727,0.31431352432749227,0.05904879447256074,0.0695360833233637,0.024342992113626158,0.02881301754176186,0.09021567462277566,0.023575065370502562,0.0445405644120266,0.07478520759639568,0.0015302922273822002,0.29771229087400514,0.07402298954402896,0.022269029705260714,0.017966593762943257,0.32482179988980314,0.025298115843408284,0.03876944364951748
126,0.4781156494980222,0.09262982196006257,0.021966867380302582,0.039310190493537275,0.3528128993225092,0.611498300681524,0.03144316846035834,0.5099212161933268,0.040065175455379826,0.04510376989868145,0.020089629294412284,0.02578152622594105,0.06369270384752604,0.024776255234876837,0.021040194727543912,0.048541696424581525,0.00156345226303862,0.14401920877584512,0.05986258933377417,0.011485165973990137,0.01617125223760727,0.6082106716443563,0.034353623785697646,0.03515057990673401
130,0.10895993702036429,0.1263373754222616,0.03186491842326647,0.030808389894309826,0.30035529348922685,0.12786124040214783,0.023418914773773496,0.6064541238014609,0.0635046626801201,0.08018528421524784,0.032178524435421914,0.026133965822191477,0.14224513299563954,0.029957039013223948,0.024992326703867404,0.07337094122955641,0.0015511282533981602,0.20995542401600253,0.07492382728344386,0.01042859535229572,0.022380719045905037,0.22742474857681,0.032697312970096905,0.02591426056027496
133,0.10886610418139211,0.07102491754004477,0.021585331424634754,0.029494818009616598,0.2880461266143579,0.3529770078049456,0.021608891449346135,0.46465346784520006,0.03213530183936733,0.04243787097415505,0.02750589744893444,0.025446976332981215,0.11980541984342997,0.02294047651807466,0.02199988961275484,0.10045881562915984,0.0015381977220421351,0.2093863032443219,0.07086227595395539,0.011448261913102772,0.01468289410263517,0.47207299576026507,0.030475809131308845,0.026809356617511604
137,0.10245748181890228,0.0814505385291023,0.022943877695533507,0.03508865042705372,0.4491059630077898,0.16131988172603523,0.024043014796147767,0.6864918220850376,0.10277346838356649,0.06915530428722,0.02084745552473318,0.02031507140099962,0.040172093166360875,0.02825684378012233,0.03330431048672766,0.07230145079495529,0.0014974992715919302,0.20350294900415644,0.04239330088241,0.00925418302813065,0.09452891132328443,0.21566513899783193,0.018648652540653635,0.024759936340074333
138,0.22330077709850282,0.08244751284188173,0.022982828952597775,0.03940019092484822,0.38373159980222205,0.6261787169162192,0.03685767005089942,0.3183807317849561,0.0468363346325847,0.05341177710796757,0.04168587594528826,0.02083769039238261,0.17542067414523474,0.03878882181246095,0.028964468677387153,0.19787180740765142,0.001543542279747755,0.047770071345618156,0.07874295034836702,0.01321699989619089,0.023346852190823456,0.5981419557083915,0.021651684814241855,0.02423437220893837
140,0.10045719890261409,0.17603078534056654,0.030659376434021085,0.02801737464659815,0.5699524758113248,0.09313874554790272,0.03048258161461189,0.4391142872714991,0.08590998425783128,0.07065840834976435,0.02074136616926045,0.018333581424606428,0.08132893567219444,0.03154773061162536,0.032538046412622375,0.0822839698750027,0.001520507796638045,0.39119979633462254,0.09688363069616816,0.01197076510352762,0.022184529519746636,0.1382429102866378,0.018419131391996447,0.01773738058031825
141,0.4188082670891232,0.11080286344134782,0.023110590239846178,0.021333691468878185,0.3126044682913518,0.3633107287414307,0.019585164989842595,0.522661206087502,0.04392239030314584,0.06345183977716089,0.0345994613943574,0.029822955111101175,0.09010353847769696,0.02386301285624905,0.021603173781891014,0.07741449201070646,0.0014880052141239752,0.08450266335486592,0.06581037002999686,0.01045353369866342,0.017038101900766347,0.663793401150969,0.030426542660715532,0.04505030892089006
145,0.13082873008305201,0.17078760191537815,0.03434820823300113,0.057318773099874626,0.17772588108774817,0.05462874445110586,0.0480502947631498,0.6060722100347324,0.0860212712850762,0.13390529236198703,0.014164535358539555,0.02901219553916448,0.0832019921686999,0.027032775774589714,0.025392490411062958,0.06950072965570117,0.001648999259591655,0.2688115381749562,0.30237136577451973,0.010894885577788926,0.03648983927336195,0.17236879444664366,0.025202667808062747,0.018578213034886944
147,0.05796655883948725,0.08789900868486653,0.025592233851560627,0.057762000528837135,0.43382831910505015,0.08131055552342582,0.04337557928806786,0.6669890397157447,0.06716894047032629,0.07803876965243857,0.014756812389113732,0.0275368366730179,0.10983307888529119,0.08030760080084356,0.033550685051245,0.0704585469677077,0.0016933379970323701,0.2416717822953819,0.05853383672359614,0.01062570162085795,0.024440186230187226,0.1740200713490715,0.022265124951247856,0.0171091069236264
148,0.04766748615015991,0.07087202006044184,0.031059758386371504,0.061637684561920536,0.6378518547034024,0.0893413356227035,0.03760671396218345,0.6204022055508427,0.07097323731076258,0.05106713777324909,0.015869152088108567,0.023543340760617593,0.05861314828589826,0.04826518835779878,0.03719097744664485,0.04673060859276239,0.001650262582354665,0.3314960109344016,0.03857276572288583,0.0125988052733912,0.0341827875786819,0.08978459872714079,0.027671671961225816,0.02755010531017723
153,0.19337020569445107,0.14757694439746444,0.03703199359621405,0.05471745364561095,0.3196802450169483,0.10319988808462627,0.04479196202557731,0.4249755176626264,0.09495466680317012,0.20720673996932773,0.013311939582194275,0.032767907240985245,0.129636370033059,0.04441919970390016,0.03545466217200942,0.060600415826638825,0.00177516685745937,0.17186134939396047,0.06564178867769456,0.013220440100367365,0.02701157007160336,0.1708994465309548,0.029898188589704007,0.025094924175396917
154,0.07984994127153866,0.06347533280005949,0.022787307039631603,0.026079183951044582,0.3588940046094855,0.11096206179793604,0.030666577532751406,0.6355776167706718,0.05688064333473891,0.0957788454480552,0.02042825942181209,0.018794530369927426,0.09934303154675053,0.03177693858621877,0.024095576222394423,0.14164509130544223,0.001554591460886075,0.2515197508768954,0.05368370928969719,0.011168572502338124,0.02335399123729181,0.20170194634569294,0.01809351072669062,0.01885876084827942
155,0.08887180663496003,0.07114370444755191,0.025622583757974386,0.07292098570209574,0.38997888473838344,0.0986159187021686,0.07662571188416259,0.611448896596384,0.048355367682126504,0.05288401950429048,0.01499025200430508,0.036249591920470725,0.09101450351110624,0.04356606186554063,0.03109945396044888,0.06772387814665959,0.0015819061664662,0.35285134417520125,0.047119928860745175,0.013451198421203951,0.04151904757437011,0.16367793255815855,0.03044469211844783,0.025696771124301653
158,0.3806848033907031,0.3254983213309363,0.050578361170131786,0.03996380323085946,0.2825547465901847,0.10588958694531374,0.053428176439974356,0.1431962750435329,0.10787911706518141,0.09226267682038289,0.012702201736586895,0.039359185058304685,0.2259102696501027,0.03340562524934465,0.02977653095751424,0.07604863401771927,0.001641277661017085,0.13192520826397344,0.5285781897110327,0.011295479164736185,0.01779631357795047,0.31745034122754956,0.025814330861892512,0.021073212796992147
159,0.2111255942271368,0.09572775226853177,0.01717762103322441,0.02374876161472763,0.456421505015679,0.14615360163019947,0.030649243836580003,0.3667613047108148,0.07317730918384893,0.06706097299025676,0.01798612305359653,0.0217066654964084,0.1521843227502636,0.037009202012875,0.023977198932830374,0.08820402890146556,0.001583173608728025,0.11916484378297082,0.05530231986602467,0.01210787115410399,0.035608685719355646,0.3005133027383487,0.025901354481634123,0.026827269066868262
161,0.14012747155174624,0.17066494164552992,0.02852691131329104,0.027144662039156525,0.28190399646219666,0.10281387228709651,0.025364641570818858,0.41983817278310354,0.08721288945718648,0.09641263428890666,0.015847753509506915,0.02489338036117624,0.28243531329089017,0.022959494693729307,0.02838776646310423,0.08880973637149095,0.00155883631960383,0.14845889222161968,0.11348913495658358,0.01248598387327684,0.029180715637588187,0.2262362365968651,0.02185677947935543,0.03307343528683662
162,0.05552399815271711,0.06204215764816218,0.029552932520235206,0.03757228341974035,0.45494544466249387,0.09154141164626381,0.026671783767311275,0.6784876180914294,0.08470042886586207,0.09259055675592692,0.017451933087464795,0.024258579894446,0.08057775375288931,0.03351692760265956,0.040017292802696156,0.07807072946175041,0.001503112304708385,0.43932846024837957,0.035261387417828166,0.011934356517459277,0.023922652485642463,0.12772200779121698,0.028588755710518783,0.03229807908881164
163,0.20798497060800916,0.0631167697380043,0.01899451778017902,0.06264208889659113,0.36805533487818715,0.23437459591098386,0.04781817219253989,0.7284304409319695,0.04022816349037893,0.058406464455593846,0.011273311468597304,0.021533714914103337,0.04195616113057575,0.04909065839693198,0.022129928473150092,0.0737005658996828,0.00163202746548027,0.17647650339600346,0.04363546567146661,0.01079125874047759,0.06837341850756667,0.2625287200289571,0.0173603297110105,0.017486224861796372
182,0.08764671216793968,0.10477154786415452,0.015794844783679207,0.047344855263988087,0.40068331539657553,0.12105975788068336,0.02054374338751181,0.6182660975457384,0.044893647090546024,0.07168047529687027,0.03247316550751477,0.02134645153173947,0.05384950257006539,0.024175111594613836,0.048056626303054066,0.08183407564710601,0.00147769223250417,0.5938967118571399,0.05098091956714643,0.00801868835154299,0.020901180253569955,0.23215255950669872,0.018387844345001424,0.027070442890725882
187,0.08762029192967825,0.07593102425238141,0.02907005365973605,0.023691759882865464,0.43038791712819535,0.14199949702090478,0.0094072914504197,0.7241338305297654,0.13274874037657625,0.07090128571521559,0.02243513244263908,0.018310902313061702,0.09842967877674631,0.03281720690485816,0.027627946885079864,0.07999978957434119,0.001419851369442815,0.3216312825186983,0.032676979156048,0.009814355627994785,0.024916924148415797,0.17128862777463366,0.02223835997918959,0.02502124784951963
189,0.08990089668309817,0.05519743245787148,0.02314760846400652,0.03086042864229918,0.6019167706046338,0.18819944740645297,0.020827955010813425,0.381776507405455,0.09893898976661444,0.05883200819207753,0.02288598165433786,0.019640220394085896,0.145443790080474,0.03126296001011263,0.025150923139572214,0.06044340663385944,0.001522611234823495,0.2561507136525634,0.05583701461121346,0.014120482330212906,0.024882110981157453,0.24971564701907295,0.020382104746823546,0.02748404119325997
190,0.06729309485047792,0.09720823115833113,0.02881670581266564,0.02173143917596973,0.7508509700957171,0.07112481129609177,0.025435809987010928,0.41087551380218035,0.10312164040484895,0.06321998315400339,0.01889759467921071,0.02302151735437453,0.06567243907315608,0.02642181218612791,0.04299364164182917,0.04743326223107886,0.001530886455059065,0.39498627684509224,0.05703490461961123,0.01019613854666894,0.030830100553232778,0.1035316789191289,0.018353049428750753,0.02638422403112737
193,0.03923032909487778,0.04684373735509063,0.022697884094626995,0.04287056465873424,0.17868174735089412,0.08688484398632046,0.02463402259647196,0.9155610013237929,0.061000476244357185,0.05739364623202527,0.01876024267403579,0.018133080473993368,0.04410829517711369,0.03073772687660983,0.02608651223868544,0.06466518496606803,0.00158560962678779,0.49992834923886176,0.03768209605824879,0.009599902220784261,0.026804583065716477,0.1378517104439444,0.03039972042805881,0.02482876185142141
194,0.13167819203136386,0.11461301370491667,0.026818705115769045,0.016716960258969845,0.22439488428104104,0.13118013695228375,0.014687237286111546,0.36406325520446536,0.07110574351018868,0.15910422196671653,0.025565012393351592,0.01653460016949193,0.3277245357535694,0.024141681150044725,0.02438744494912674,0.103097632944262,0.00153619177484716,0.11406857276180818,0.1376264513354686,0.01005498169231018,0.01944089929186796,0.460788539316652,0.016822633934456058,0.02123432604160997
197,0.06108676958145806,0.044191996201869144,0.023408426470653138,0.02726548066592304,0.7102613929160195,0.07662948332328672,0.02176138956677519,0.34121961088565383,0.050099227286511644,0.05946267182334247,0.01823338129635798,0.02020036252916381,0.06604613155599039,0.038522246188338244,0.028764652475996383,0.05582903488755231,0.00158453115087812,0.46973137917456065,0.037943523632168914,0.011404973378067212,0.01986086760873388,0.1309303233237941,0.018938544047827896,0.023206901445575797
201,0.176893151279498,0.05512459137139146,0.02288394300170524,0.030427945470595658,0.30283570058107845,0.3090322919904381,0.02149935453832929,0.4741447644625817,0.037423613017851146,0.060393943398073094,0.017690968986707564,0.025228374875552056,0.1451009498008075,0.023526425517682484,0.033846044387505034,0.23011158942552887,0.00158724392551194,0.15193290693148293,0.058431498616750295,0.011485586777148862,0.022319801235453622,0.4707794166238528,0.019623502190428736,0.022759081385486518
202,0.11967967390070822,0.10217730109904964,0.021855898605196936,0.03503669394759938,0.7890994438776882,0.2578232922862844,0.03303560340364361,0.3740638214685743,0.06549157128743055,0.02980937024016869,0.029803901715885237,0.022338947243691495,0.031930421291443925,0.036223330408922574,0.08684021350821879,0.049259158102905376,0.00151967697243682,0.35666146973782564,0.03476242316152079,0.011427871104953205,0.020235631786797832,0.13135705301794648,0.023748407215242236,0.027886284066363808
204,0.2536076557722132,0.14003490275639313,0.020194669051479743,0.022350002969730054,0.2982757164585512,0.21363790351739131,0.02407719597416598,0.4513859243633315,0.05156271540729096,0.04858239601313212,0.025286326216868125,0.027384123165288675,0.07123719256249278,0.02097994885007553,0.02247334198310496,0.10046752207141574,0.001568537430131415,0.1479742660582336,0.05688165892247672,0.014628861223952832,0.02512885538455152,0.24199792649723811,0.07125846009731931,0.1835005604573811
206,0.04217175434899971,0.04616855725877511,0.023706505039295153,0.025582252611731002,0.5750109945023104,0.05985952351760678,0.02259854990312851,0.6974259068187555,0.08572993132062834,0.07205887234202346,0.019569059504891018,0.01884959165682975,0.09431823376865026,0.02272134905820298,0.028814543367330823,0.09315063931768053,0.001491497608773715,0.36725863824583466,0.03750506865481522,0.010104289869111181,0.022399628801898275,0.17332176196855853,0.022375108494405334,0.012569327991102944
