ID,p_Action,p_Adventure,p_Animation,p_Biography,p_Comedy,p_Crime,p_Documentary,p_Drama,p_Family,p_Fantasy,p_Film-Noir,p_History,p_Horror,p_Music,p_Musical,p_Mystery,p_News,p_Romance,p_Sci-Fi,p_Short,p_Sport,p_Thriller,p_War,p_Western
105,0.19931578722822815,0.06600210034979162,0.026191653140924802,0.01460451750618829,0.4725410565840056,0.4564508083434148,0.02008989276172259,0.5511828954473885,0.046201051211586054,0.053153176023320675,0.06383875192947086,0.018931664697266724,0.0446344881691349,0.027602042997419036,0.029670734552983337,0.05049001069267445,0.0014747838478069348,0.09843727721771521,0.03334628063963832,0.012219883257220301,0.04265758996124368,0.322991867342046,0.02363940338846015,0.025224887586960367
115,0.12896574347986875,0.08603123524515327,0.02399739409557517,0.02992223214148164,0.46449108854445875,0.10557600134727123,0.021376557756139,0.546777372997601,0.06630346068029436,0.11020353209994571,0.017961868391812456,0.01535359107053973,0.2025293140549689,0.036051867848892194,0.03117640751380636,0.09993536915331175,0.001512054450133785,0.2941850671878765,0.06683233021805429,0.010412580793946585,0.027563330562064715,0.15446937318471007,0.01994220779213563,0.021603373836654633
116,0.10620301866728092,0.17642371458933487,0.03214814143622004,0.029708184999175068,0.3132623576347532,0.07401353321147805,0.03764385584658963,0.4034714002380876,0.05677784282910723,0.058693584927436315,0.015512454172148974,0.02993415496225218,0.10877393503747948,0.03532950323629974,0.02781201481840629,0.08323147560873306,0.0015510685414577999,0.2042174150938987,0.09272936165790746,0.010731789738021724,0.01869215817582307,0.21954024143852297,0.035021932940108975,0.04960141425190377
117,0.36213055986132614,0.11990283708214271,0.039214362665040824,0.02102040644175756,0.5083314171584533,0.24906888156125925,0.02572990794187507,0.1073571862506618,0.06047212656652295,0.08447019140176945,0.01859641724829636,0.01744018650271242,0.2306210119878834,0.023519366146906397,0.024564724296867506,0.0822590965726799,0.0015286429326178599,0.05869643679095422,0.36614519231654274,0.012001328391198818,0.01752664615856335,0.38396866662782747,0.015638652882446914,0.02346628707254264
125,0.20134730057658146,0.07758076124067641,0.02241354040924302,0.03189444720575108,0.5574000870915321,0.2870497336567468,0.031233378664565364,0.2840535488522092,0.05537559968611133,0.058042815634663014,0.024158462311778706,0.02744332795305566,0.07623328961643892,0.023794563209689118,0.03689594826737606,0.07144162825492387,0.0015401318515433399,0.2434165023343366,0.06879685926685834,0.02129611253718981,0.019499407985829904,0.3410754230760046,0.024872144239990814,0.04249824173637888
126,0.5235799725681398,0.0960460649807813,0.021376898387092277,0.037476650080978974,0.35989243010815103,0.6664838517149864,0.028809690172907697,0.521838847393879,0.039785004529754,0.04924087677841619,0.020960107751947794,0.02337874256103805,0.05497826406780677,0.022547076815971723,0.02008158525606677,0.0538191025319699,0.00156548557792526,0.1377590135691033,0.061646532248944834,0.011097368219518684,0.01560435656240243,0.6263586989346276,0.03213484412011369,0.034608699487423816
130,0.0935487030578758,0.1234242676581324,0.031108671199984308,0.03206928433393903,0.3177334760245256,0.1295490582217711,0.02190131391428165,0.6554601419977566,0.06220841091616838,0.08543641709773164,0.0297082181999887,0.025822468083982444,0.1345053679398955,0.028649405506748393,0.027505629778441797,0.07244777432150569,0.00155441083541298,0.2180366202909278,0.06683030287023563,0.010972870340835961,0.021575706149221663,0.21648674111370453,0.030510375133349376,0.02599935712376048
133,0.10038666547328005,0.06964795962731467,0.021835454600041503,0.028467677591227748,0.27137050328972945,0.35585590413416684,0.019466378226343686,0.4961006449214072,0.03142406450856309,0.038162256033627225,0.027249315816252104,0.027695963322287465,0.14411241689574314,0.021134888239954998,0.02010094736866406,0.1008074701521517,0.001537352383146105,0.20910676775096104,0.06826092916769871,0.01110706415219631,0.01495560606180607,0.4563531183253926,0.029885300981142733,0.0263779416607686
137,0.13745556486509364,0.08681290136361265,0.020064699568312656,0.0344675725798138,0.4751453056358096,0.17261818738241388,0.02107553502305285,0.5968642045269889,0.0964719966667302,0.0715463724842292,0.01890047805924668,0.020039261473259348,0.046652896547585046,0.028278087706214348,0.0299066402412174,0.06874771445431885,0.00148048814631893,0.16361351688514858,0.05599315271544107,0.00954727391951481,0.10438597979880679,0.25114464596838093,0.017203205539565405,0.02495877919313613
138,0.18025948287274535,0.07252387070917846,0.021404802719023525,0.038145235806834286,0.45363991358967093,0.6593097617003522,0.03586452026475859,0.28760342140761214,0.04563384846069242,0.050936874036731146,0.039075814135057806,0.019309304971468166,0.18207347282554415,0.03779152650366637,0.02606044806616315,0.20986671905246793,0.001568498312971985,0.051009428655499955,0.07700809570316075,0.013887615105864509,0.023941169267232384,0.6156311893921049,0.019157564391403623,0.02166301098938473
140,0.11409898593999593,0.1716227280899379,0.03029863216908988,0.029825840995878372,0.5236980015888091,0.0904022742629677,0.02861743363803667,0.4281793903478971,0.0968079464046674,0.08990296239889893,0.022163461400812913,0.020591982173967575,0.07859952894735316,0.02761660573035134,0.031767589680055455,0.0897329760788619,0.0015170904905501149,0.37495038708434536,0.1021685409234942,0.01156304791210814,0.022709364498617064,0.17369568971705962,0.019731304638029294,0.019865570935765395
141,0.42886816166585917,0.11081743317467242,0.020933265480489203,0.022106475131454334,0.30608622153985654,0.37155802679839434,0.019833802004520066,0.5078236539199911,0.04641275553804497,0.05944536650593374,0.03092199998006514,0.03198153141414796,0.08300023705419889,0.02290002613917589,0.02052657620190763,0.09211904947086776,0.001479642722213565,0.08207346853272939,0.057757124138642736,0.010238341999946119,0.015799107326270816,0.6705661771317881,0.0308277903843404,0.04140197849624323
145,0.11843012444101925,0.17441504071286534,0.03784014526837745,0.050718637193547314,0.19744586254716123,0.04628631342355768,0.044132703769015236,0.6072854897359545,0.09534988498123968,0.1601335519225843,0.013435208798524025,0.02662458436436592,0.07873935149376979,0.024667849540454343,0.0230003832226362,0.0636782794646076,0.0016246573348459648,0.2519979441499097,0.3494935548843185,0.010464141524782474,0.033679786282128435,0.17084519128217732,0.024706283371353232,0.017135994708581393
147,0.05838937275923299,0.07849271307806371,0.024739232107488136,0.05405310839913025,0.4011167623127909,0.09177776275344823,0.03893560364848689,0.6892160261536923,0.06961893060943544,0.08642111568379449,0.014545622972128108,0.02719817193110386,0.091694854991459,0.09461129387820981,0.039356000490623946,0.0669214779972661,0.0016764459459560701,0.25193811749023415,0.0538020167207331,0.01035091782484651,0.023048812356710854,0.1561004748467078,0.021723521754183683,0.018010285393852018
148,0.04060627934141391,0.05934970363949354,0.03146199622960724,0.06368799780630693,0.6496827334265428,0.08213579109896604,0.03936541799081135,0.620781711768565,0.06617809349790477,0.052997006689237965,0.014700356045382376,0.02239595001454715,0.05279243823909428,0.05026325626552018,0.03844872384857661,0.04672012173660485,0.0016420478099865151,0.3299729868551398,0.03521120850859463,0.01231261637430662,0.028189259026376364,0.07951395361921192,0.025311501617061624,0.02899459417962199
153,0.19286603986025672,0.12589690963320832,0.03590960063650863,0.06725897584687841,0.3176294488063607,0.10487592307753849,0.05151333405949392,0.42293041121119057,0.07869481190965477,0.18994547656322613,0.013627214860764084,0.03789236901653466,0.11750767247151203,0.054158464202816226,0.03192537663639876,0.057071129465353816,0.0017673222642138298,0.14124659456431005,0.06197440992334024,0.013259693458176996,0.0260654394163975,0.171628618872875,0.030469744051282433,0.022482848375285806
154,0.07015929349896508,0.054020941160567534,0.02245233213567934,0.028480308272170442,0.39368765681498546,0.10236814813540382,0.03316037362814575,0.5645105375474336,0.05630947181099829,0.09223291225646067,0.01893125065593077,0.018870851333154495,0.10005142352313826,0.03689687346312427,0.02793197627004192,0.12225535445410439,0.001581010055589065,0.29407770428174,0.055192459917962,0.011812216032066676,0.022763756983808475,0.17788452950368305,0.017707356137310018,0.018678336566748176
155,0.08105255712373384,0.06051714837110711,0.024103470319525915,0.08087516800411017,0.38938129096114316,0.09814082166121862,0.08614525972892206,0.6706380869746583,0.04376488154658336,0.04637060499508716,0.014545100225881721,0.04100038698475652,0.07561150643211156,0.04384619206652015,0.03045112233250698,0.05754579738077879,0.00156878389210774,0.3131695331596254,0.039575868700318206,0.01359990284424997,0.046461094375689016,0.16218026677103103,0.029978591090189955,0.024198725375261687
158,0.4341072192353844,0.3336591101922,0.05469769252880928,0.031836574388533385,0.24524553749065858,0.08814286293472351,0.044574199217963684,0.1318443928321494,0.09779060948204965,0.1041018809382981,0.012442262395871085,0.035433019971274494,0.2836885739718967,0.028483724368155435,0.027867146658362436,0.07909920707999547,0.001596570928523255,0.1175234190931354,0.6627059741875525,0.010846617993801835,0.01563536099390061,0.32682723341088415,0.02551426596629115,0.019604080709666873
159,0.23009002266144118,0.10115606410239168,0.01804398745329957,0.02462498285368247,0.4570145875857783,0.1654754342470237,0.028237164168829362,0.33793214879207506,0.07444544981067666,0.06752643935093294,0.01871158884161113,0.022693695043656863,0.14520871995320309,0.042420916053197914,0.02165383668620151,0.07156867802819364,0.001573790072665635,0.11138875697490062,0.05534906143757325,0.01286734539506807,0.03886790080067731,0.2566214253056812,0.02377536927420166,0.028388510468474397
161,0.11786138904257928,0.1888660714406868,0.0285375831143085,0.023419460035336175,0.2718492488810038,0.0836580207442024,0.02697978828849088,0.32143799249172633,0.08644384066972173,0.10968092292555187,0.014028083971708386,0.024036622236087938,0.39820933680025006,0.020711354660532387,0.028264122727940228,0.08873605454323034,0.00156712225403049,0.1286977809877008,0.12612671139866194,0.012741624196636719,0.025695504991762156,0.21243209196216367,0.02456964273619177,0.03351399509466756
162,0.04716097854126289,0.05473491365039934,0.029458595982773575,0.044537526964949024,0.4876663783758254,0.07487990032961017,0.024962322378927742,0.6434142248597303,0.08189006534755998,0.09971181587205241,0.016123206408492005,0.023775930779037436,0.08239868078551515,0.03336941980503818,0.0408686912621679,0.07236088287585031,0.001507418761214715,0.4649059364300559,0.03799604715738156,0.011857569792011524,0.02233318922215042,0.10561691732746817,0.02699429560642678,0.028846102066027626
163,0.1982578208066368,0.0638258776084515,0.019778123644185717,0.06801500809550123,0.36168815065813775,0.2089313448962016,0.04835882530732097,0.6986863634303279,0.05141451590303211,0.06098605598799908,0.010927756792523773,0.022316541168287966,0.03632142643361757,0.05157175423377008,0.02483294608746049,0.06111837119686071,0.0016337436413315699,0.18734010572504134,0.04357247122167745,0.011756811516684128,0.0665629005325042,0.21597263125296048,0.019041408574324542,0.017527267418506888
182,0.0664375824040249,0.10057462686513427,0.015565542832142853,0.044226708218419654,0.4486727866571676,0.1215029147859164,0.02078849531120459,0.6158179039893363,0.04759222413525536,0.0646120780458639,0.029992842161378288,0.01993798692708707,0.047854370841020726,0.024332711570179966,0.052123469643893236,0.08294074694103108,0.0014806847522546099,0.6082309524548837,0.046504337033304095,0.007986645168388429,0.02080126072144169,0.2308588214403157,0.017468645880176298,0.024580098299645022
187,0.09948767506241277,0.07737650314581623,0.029038576570906655,0.026376549753674636,0.3955852937227462,0.1472444057802623,0.00823996763160692,0.7446411430485442,0.14827917266911184,0.06721688679693451,0.02093727080875732,0.01848436737695772,0.09544393543596483,0.03175132979222474,0.02785443147350578,0.07304164664913466,0.001420098058839005,0.26532787581284467,0.03497762915885323,0.009446561349097955,0.024887434506367725,0.16399750120965834,0.022029781738636452,0.025648646171702687
189,0.10128340903651087,0.057494635449190305,0.022472393152012358,0.02679904549299084,0.6402742550692344,0.16502511517120402,0.018276474184447417,0.3632485656778588,0.09681137241415345,0.059224088998900484,0.02189495083141072,0.017454168927077504,0.16580968815916214,0.028879645185945487,0.02416757855281287,0.06105930850100481,0.001522168317390805,0.27620149349150397,0.061832941778086466,0.012904487014955555,0.02452059746183103,0.24987568842694555,0.019397444106352676,0.024783532155007226
190,0.06514055418280087,0.08587934693445855,0.028848255620299322,0.02165629856829287,0.6938734448285593,0.06702839426615456,0.022920987288284435,0.420736278942905,0.09710555843681634,0.05874519767008184,0.019048618509882688,0.02054628509712337,0.06820159005777716,0.025579825338107466,0.04009920998994547,0.050636354567665076,0.0015113720079296949,0.37452052158151494,0.05879908615005882,0.00907465286585636,0.03231544610731196,0.11802123764561988,0.017451890953085303,0.024681201511078808
193,0.046933103778526455,0.052719220143657146,0.02656652472439036,0.04531925672903412,0.15401748563043846,0.0795216023959566,0.0222183021533431,0.9036928004887815,0.05797036446920349,0.0629968365934692,0.01903356701529449,0.020469095419240375,0.05717148644664191,0.03204627603713635,0.024860799525128527,0.05584901502457671,0.00157382524801793,0.4746060523888568,0.0430235079932976,0.009865217327930659,0.026814971875444026,0.14962415392281508,0.029323038909862105,0.02685220040843479
194,0.14195892698818882,0.13334450988749735,0.027121757625027734,0.016360038708874355,0.2420544343689539,0.12468903153783668,0.014512197364472136,0.3080296343345705,0.08120737621296473,0.18688390547776454,0.02546999659063141,0.016131452566588808,0.3373709536525443,0.022647025032302454,0.02248847093887848,0.10955924164210407,0.0014919144171017798,0.10716268943859437,0.1460992952474578,0.00940991916576028,0.016522911800175802,0.4730261262324923,0.016933224758036325,0.020972564222835135
197,0.06142611605389052,0.05188554489712778,0.02505081509665468,0.02636872085973486,0.7355339346040487,0.08235733222021396,0.02098745550051095,0.324135129868897,0.052255036067876716,0.058798384995580155,0.018550895962013036,0.02016322232320499,0.06184824260447837,0.03581741066311426,0.028675367710262717,0.05517123687570686,0.0015747962342470999,0.46836628456338747,0.03992415652826397,0.01146903822222669,0.02103916363481752,0.13084212782280313,0.020246576350688224,0.025037629815823144
201,0.17005799211199943,0.058971567163722295,0.02280809335360492,0.02987326411106856,0.3305965165757329,0.29674280205700665,0.023599229364183776,0.4468444868850189,0.04257849916775189,0.05759228889193173,0.017038484397476593,0.029269130682444047,0.14496081109912906,0.02533779748160734,0.031401952288168174,0.20448637520922616,0.0016420012190898599,0.15245796109232476,0.05487241768280161,0.01186381977680108,0.02003870115487934,0.4477951655322909,0.020808887483670626,0.023982871375339138
202,0.10208700447019473,0.0816316564823807,0.020592677709763606,0.034447502434746945,0.7611286683709381,0.23830060532291233,0.03176492527039993,0.40661165795123133,0.0528390649930613,0.03211620325440152,0.030549204456476426,0.021721543538562704,0.03185709664439367,0.04083944744018948,0.08681149973916638,0.04933973747492449,0.0015665860623886,0.38916484180253164,0.028156804505956454,0.011131384890481155,0.02095196979413441,0.13059102852609522,0.022719723243753744,0.028674094676710733
204,0.29787269429547086,0.18250482040359053,0.022090275570117435,0.02286395202050099,0.235679170564537,0.22930745560673796,0.020690940752535962,0.45958975095066285,0.05418969145216143,0.05339079831668436,0.024938783046419756,0.028423019529411526,0.07007685667296448,0.01909832548527879,0.023164379863190785,0.0925828683505143,0.0015615669487792048,0.12747488678710167,0.056406519820043535,0.014060198436025448,0.025021515510920158,0.2859210778859279,0.07307438333730863,0.27867957589557535
206,0.04117057138075901,0.04354894606923591,0.02446044535016765,0.023553828312827062,0.5804339937730236,0.05124651064695592,0.022555697783888856,0.6873626294265467,0.07406203362985736,0.062804376526778,0.016943932373061063,0.017428002975124195,0.11431853218360372,0.023453373277576503,0.02874902980470895,0.09771118607750486,0.001501231888044325,0.3805333168989557,0.038813413229451844,0.010034184408324839,0.018882781673344503,0.16345601799914994,0.018160092263836348,0.011064326788496354
